西安-西安-西安	碑林/未央/高新/莲湖/新城/雁塔
武汉-青山-武东	厂前/白玉山/工人村/红钢城/新沟桥/建设七路
武汉-青山-建设二路	冶金/钢花村/钢都/青山/建设七路/新沟桥
武汉-青山-冶金	钢都/钢花村/青山/新沟桥/建设七路/红钢城
武汉-青山-白玉山	武东/厂前/工人村/红钢城/新沟桥/建设七路
武汉-青山-钢花村	冶金/钢都/青山/新沟桥/建设七路/红钢城
武汉-蔡甸-侏儒	永安/张湾/奓山/蔡甸/大集
武汉-蔡甸-奓山	大集/蔡甸/永安/张湾/侏儒
武汉-蔡甸-永安	奓山/张湾/侏儒/蔡甸/大集
武汉-蔡甸-张湾	蔡甸/永安/奓山/大集/侏儒
武汉-蔡甸-大集	蔡甸/奓山/张湾/永安/侏儒
武汉-蔡甸-蔡甸	大集/奓山/张湾/永安/侏儒
武汉-东西湖-三店	吴家山/慈惠墩/径河/柏泉/金银湖/李家墩
武汉-东西湖-李家墩	常青花园/将军路/金银湖/径河/长青/三店
武汉-东西湖-吴家山	三店/慈惠墩/径河/柏泉/金银湖/李家墩
武汉-东西湖-走马岭	荷包湖/东山/新沟/柏泉/辛安渡/慈惠墩
武汉-东西湖-辛安渡	新沟/荷包湖/东山/走马岭/柏泉/慈惠墩
武汉-东西湖-径河	三店/金银湖/吴家山/柏泉/慈惠墩/李家墩
武汉-东西湖-东山	荷包湖/走马岭/新沟/辛安渡/柏泉/慈惠墩
武汉-东西湖-荷包湖	新沟/走马岭/辛安渡/东山/柏泉/慈惠墩
武汉-东西湖-长青	将军路/常青花园/李家墩/金银湖/径河/三店
武汉-东西湖-慈惠墩	吴家山/三店/径河/柏泉/金银湖/走马岭
武汉-东西湖-常青花园	将军路/李家墩/金银湖/长青/径河/三店
武汉-东西湖-金银湖	径河/李家墩/常青花园/三店/吴家山/将军路
武汉-东西湖-新沟	辛安渡/荷包湖/东山/走马岭/柏泉/慈惠墩
武汉-东西湖-将军路	常青花园/李家墩/长青/金银湖/径河/三店
武汉-东西湖-柏泉	三店/吴家山/径河/慈惠墩/金银湖/走马岭
杭州-滨江-长河	西兴/浦沿
杭州-滨江-西兴	长河/浦沿
杭州-滨江-浦沿	长河/西兴
杭州-富阳-富春	东洲/春江/鹿山
杭州-富阳-春江	鹿山/东洲/富春
杭州-富阳-东洲	春江/鹿山/富春
杭州-富阳-鹿山	春江/东洲/富春
杭州-余杭-临平	东湖/南苑/星桥/良渚/闲林/老余杭
杭州-余杭-南苑	东湖/临平/星桥/良渚/闲林/老余杭
杭州-余杭-老余杭	闲林/良渚/星桥/临平/东湖/南苑
杭州-余杭-星桥	良渚/闲林/老余杭/临平/东湖/南苑
杭州-余杭-闲林	老余杭/良渚/星桥/临平/东湖/南苑
杭州-余杭-良渚	星桥/闲林/老余杭/临平/东湖/南苑
杭州-余杭-东湖	南苑/临平/星桥/良渚/闲林/老余杭
杭州-临安-玲珑	锦城/青山湖/上甘
杭州-临安-上甘	玲珑/锦城/青山湖
杭州-临安-锦城	青山湖/玲珑/上甘
杭州-临安-青山湖	锦城/玲珑/上甘
杭州-上城-平海路	湖滨/清波/小营/吴山/紫阳/望江
杭州-上城-南星	紫阳/望江/吴山/清波/小营/湖滨
杭州-上城-吴山	紫阳/清波/望江/小营/平海路/湖滨
杭州-上城-望江	吴山/小营/紫阳/清波/平海路/南星
杭州-上城-小营	望江/吴山/平海路/清波/紫阳/湖滨
杭州-上城-紫阳	吴山/清波/望江/湖滨/小营/平海路
杭州-上城-湖滨	平海路/清波/吴山/紫阳/小营/望江
杭州-上城-清波	吴山/紫阳/湖滨/平海路/小营/望江
杭州-江干-钱江新城	四季青/三堡/景芳/采荷/凯旋/彭埠
杭州-江干-彭埠	三堡/笕桥/五堡/四季青/景芳/钱江新城
杭州-江干-景芳	四季青/三堡/钱江新城/凯旋/采荷/闸弄口
杭州-江干-九堡	五堡/丁桥/彭埠/下沙/笕桥/三堡
杭州-江干-白杨	下沙/九堡/五堡/彭埠/丁桥/笕桥
杭州-江干-丁桥	笕桥/彭埠/五堡/三堡/三里亭/景芳
杭州-江干-闸弄口	三里亭/凯旋/采荷/景芳/四季青/钱江新城
杭州-江干-四季青	景芳/三堡/钱江新城/采荷/凯旋/彭埠
杭州-江干-三里亭	闸弄口/凯旋/景芳/采荷/四季青/笕桥
杭州-江干-五堡	彭埠/三堡/笕桥/四季青/景芳/钱江新城
杭州-江干-采荷	凯旋/闸弄口/景芳/四季青/钱江新城/三里亭
杭州-江干-凯旋	采荷/闸弄口/景芳/四季青/三里亭/钱江新城
杭州-江干-三堡	四季青/景芳/钱江新城/彭埠/五堡/采荷
杭州-江干-下沙	白杨/九堡/五堡/彭埠/丁桥/笕桥
杭州-江干-笕桥	彭埠/丁桥/景芳/三堡/四季青/五堡
杭州-桐庐-瑶琳	横村/旧县/分水/富春江/桐君/百江
杭州-桐庐-桐君	富春江/旧县/横村/凤川/江南/瑶琳
杭州-桐庐-横村	旧县/富春江/桐君/瑶琳/江南/凤川
杭州-桐庐-凤川	江南/桐君/富春江/旧县/横村/瑶琳
杭州-桐庐-富春江	旧县/桐君/横村/瑶琳/凤川/江南
杭州-桐庐-百江	分水/瑶琳/横村/旧县/富春江/桐君
杭州-桐庐-分水	百江/瑶琳/横村/旧县/富春江/桐君
杭州-桐庐-旧县	横村/富春江/桐君/瑶琳/江南/凤川
杭州-桐庐-江南	凤川/桐君/富春江/旧县/横村/瑶琳
杭州-淳安-威坪	梓桐/唐村/大墅/姜家/枫树岭/千岛湖
杭州-淳安-临岐	文昌/千岛湖/石林/唐村/威坪/梓桐
杭州-淳安-石林	千岛湖/文昌/临岐/唐村/威坪/梓桐
杭州-淳安-文昌	临岐/千岛湖/石林/唐村/威坪/梓桐
杭州-淳安-大墅	枫树岭/姜家/梓桐/威坪/汾口/唐村
杭州-淳安-唐村	威坪/梓桐/千岛湖/大墅/姜家/枫树岭
杭州-淳安-梓桐	威坪/大墅/姜家/枫树岭/唐村/汾口
杭州-淳安-千岛湖	石林/临岐/文昌/唐村/威坪/梓桐
杭州-淳安-姜家	枫树岭/大墅/汾口/梓桐/中洲/威坪
杭州-淳安-汾口	中洲/姜家/枫树岭/大墅/梓桐/威坪
杭州-淳安-枫树岭	大墅/姜家/梓桐/汾口/威坪/中洲
杭州-淳安-中洲	汾口/姜家/枫树岭/大墅/梓桐/威坪
杭州-拱墅-大关	香积寺路/德胜/湖墅/米市巷/石祥路/余杭塘上
杭州-拱墅-和睦	小河/莫干山路/拱宸桥/余杭塘上/湖墅/石祥路
杭州-拱墅-米市巷	香积寺路/密渡桥路/湖墅/余杭塘上/大关/德胜
杭州-拱墅-拱宸桥	湖墅/余杭塘上/小河/和睦/石祥路/大关
杭州-拱墅-湖墅	余杭塘上/拱宸桥/米市巷/大关/香积寺路/石祥路
杭州-拱墅-小河	和睦/拱宸桥/莫干山路/余杭塘上/湖墅/石祥路
杭州-拱墅-石祥路	大关/拱宸桥/湖墅/香积寺路/余杭塘上/小河
杭州-拱墅-半山	德胜/大关/香积寺路/石祥路/密渡桥路/米市巷
杭州-拱墅-德胜	香积寺路/大关/密渡桥路/米市巷/湖墅/余杭塘上
杭州-拱墅-莫干山路	和睦/小河/拱宸桥/余杭塘上/湖墅/石祥路
杭州-拱墅-香积寺路	大关/德胜/米市巷/湖墅/密渡桥路/余杭塘上
杭州-拱墅-余杭塘上	湖墅/拱宸桥/米市巷/香积寺路/大关/小河
杭州-拱墅-密渡桥路	米市巷/德胜/香积寺路/大关/湖墅/余杭塘上
杭州-下城-潮鸣	长庆/艮山/朝晖/武林/天水/三塘
杭州-下城-三塘	天水/武林/朝晖/长庆/艮山/潮鸣
杭州-下城-朝晖	武林/天水/艮山/长庆/潮鸣/三塘
杭州-下城-天水	武林/朝晖/长庆/艮山/潮鸣/三塘
杭州-下城-艮山	潮鸣/长庆/朝晖/武林/天水/三塘
杭州-下城-长庆	潮鸣/艮山/武林/朝晖/天水/三塘
杭州-下城-武林	天水/朝晖/长庆/艮山/潮鸣/三塘
杭州-西湖-文一路	文二路/文三路/翠苑/灵隐/北山/古荡
杭州-西湖-文二路	文一路/文三路/灵隐/翠苑/北山/古荡
杭州-西湖-西溪	蒋村/文新/古荡/申花/翠苑/三墩
杭州-西湖-翠苑	古荡/文一路/文二路/申花/文新/文三路
杭州-西湖-文三路	文二路/文一路/灵隐/北山/翠苑/古荡
杭州-西湖-转塘	留下/西溪/蒋村/文新/古荡/灵隐
杭州-西湖-古荡	翠苑/文新/灵隐/申花/文一路/文二路
杭州-西湖-文新	古荡/申花/西溪/蒋村/翠苑/灵隐
杭州-西湖-北山	文三路/文二路/文一路/西湖/灵隐/翠苑
杭州-西湖-蒋村	西溪/文新/三墩/申花/古荡/翠苑
杭州-西湖-留下	蒋村/西溪/三墩/转塘/文新/古荡
杭州-西湖-申花	文新/翠苑/古荡/蒋村/西溪/三墩
杭州-西湖-三墩	蒋村/申花/文新/西溪/古荡/翠苑
杭州-西湖-西湖	北山/文三路/文二路/灵隐/文一路/翠苑
杭州-西湖-灵隐	文三路/文二路/文一路/古荡/翠苑/北山
杭州-建德-更楼	新安江/洋溪
杭州-建德-新安江	更楼/洋溪
杭州-建德-洋溪	新安江/更楼
杭州-萧山-城厢	北干/蜀山/新塘/闻堰
杭州-萧山-闻堰	城厢/新塘/北干/蜀山
杭州-萧山-蜀山	北干/城厢/新塘/闻堰
杭州-萧山-新塘	城厢/北干/闻堰/蜀山
杭州-萧山-北干	蜀山/城厢/新塘/闻堰
天津-宁河县-岳龙	板桥/苗庄/宁河/丰台/芦台/廉庄
天津-宁河县-板桥	苗庄/宁河/廉庄/丰台/岳龙/芦台
天津-宁河县-芦台经济开发区	大北涧沽/廉庄/宁河/苗庄/芦台/板桥
天津-宁河县-丰台	宁河/板桥/廉庄/芦台经济开发区/苗庄/大北涧沽
天津-宁河县-芦台	苗庄/廉庄/板桥/芦台经济开发区/宁河/大北涧沽
天津-宁河县-清河农场	七里海/大北涧沽/北淮淀/芦台经济开发区/俵口/廉庄
天津-宁河县-东棘坨	俵口/北淮淀/潘庄/七里海/造甲城/清河农场
天津-宁河县-宁河	廉庄/板桥/丰台/芦台经济开发区/苗庄/大北涧沽
天津-宁河县-大北涧沽	芦台经济开发区/廉庄/宁河/七里海/芦台/清河农场
天津-宁河县-造甲城	潘庄/东棘坨/俵口/北淮淀/七里海/清河农场
天津-宁河县-七里海	清河农场/大北涧沽/芦台经济开发区/北淮淀/俵口/廉庄
天津-宁河县-潘庄	造甲城/东棘坨/俵口/北淮淀/七里海/清河农场
天津-宁河县-廉庄	芦台经济开发区/宁河/大北涧沽/苗庄/板桥/芦台
天津-宁河县-苗庄	板桥/芦台/宁河/廉庄/芦台经济开发区/丰台
天津-宁河县-俵口	北淮淀/东棘坨/七里海/潘庄/清河农场/造甲城
天津-宁河县-北淮淀	俵口/东棘坨/七里海/清河农场/潘庄/造甲城
天津-红桥区-铃铛阁	邵公庄/西于庄/大胡同/芥园道/西沽/丁字沽
天津-红桥区-咸阳北路	丁字沽/邵公庄/西于庄/芥园道/双环村/铃铛阁
天津-红桥区-芥园道	邵公庄/铃铛阁/西于庄/咸阳北路/丁字沽/大胡同
天津-红桥区-邵公庄	芥园道/铃铛阁/西于庄/丁字沽/咸阳北路/大胡同
天津-红桥区-西沽	大胡同/三条石/西于庄/丁字沽/铃铛阁/邵公庄
天津-红桥区-丁字沽	西于庄/邵公庄/咸阳北路/西沽/铃铛阁/大胡同
天津-红桥区-三条石	大胡同/西沽/铃铛阁/西于庄/丁字沽/邵公庄
天津-红桥区-西于庄	丁字沽/铃铛阁/邵公庄/西沽/大胡同/芥园道
天津-红桥区-双环村	咸阳北路/芥园道/邵公庄/丁字沽/西于庄/铃铛阁
天津-红桥区-大胡同	西沽/三条石/铃铛阁/西于庄/邵公庄/丁字沽
天津-南开区-向阳路	密云路/嘉陵道/黄河道/长虹街/天拖南/王顶堤
天津-南开区-荣业大街	鼓楼/兴南街/八里台/万兴街/广开街/学府街
天津-南开区-八里台	学府街/兴南街/万兴街/荣业大街/广开街/鼓楼
天津-南开区-嘉陵道	黄河道/长虹街/向阳路/天拖南/王顶堤/体育中心
天津-南开区-长虹街	黄河道/嘉陵道/体育中心/广开街/向阳路/天拖南
天津-南开区-体育中心	长虹街/万兴街/王顶堤/天拖南/黄河道/学府街
天津-南开区-鼓楼	荣业大街/兴南街/广开街/万兴街/学府街/八里台
天津-南开区-华苑南	王顶堤/天拖南/华苑/嘉陵道/体育中心/向阳路
天津-南开区-广开街	万兴街/学府街/兴南街/鼓楼/体育中心/长虹街
天津-南开区-密云路	向阳路/嘉陵道/黄河道/华苑/长虹街/天拖南
天津-南开区-天拖南	王顶堤/嘉陵道/华苑南/体育中心/黄河道/向阳路
天津-南开区-兴南街	荣业大街/鼓楼/万兴街/学府街/广开街/八里台
天津-南开区-学府街	万兴街/八里台/广开街/兴南街/体育中心/荣业大街
天津-南开区-王顶堤	天拖南/华苑南/嘉陵道/体育中心/黄河道/向阳路
天津-南开区-黄河道	长虹街/嘉陵道/体育中心/向阳路/天拖南/王顶堤
天津-南开区-华苑	华苑南/天拖南/王顶堤/向阳路/密云路/嘉陵道
天津-南开区-万兴街	学府街/广开街/兴南街/体育中心/八里台/鼓楼
天津-河西区-土城	尖山/挂甲寺/下瓦房/桃园街/大营门/梅江
天津-河西区-柳林	东海街/小海地/陈塘庄/土城/尖山/挂甲寺
天津-河西区-天塔	友谊路/马场/越秀路/大营门/桃园街/梅江
天津-河西区-东海街	小海地/柳林/陈塘庄/土城/尖山/挂甲寺
天津-河西区-友谊路	越秀路/马场/桃园街/梅江/大营门/尖山
天津-河西区-小海地	东海街/陈塘庄/柳林/土城/尖山/挂甲寺
天津-河西区-下瓦房	挂甲寺/桃园街/大营门/尖山/土城/越秀路
天津-河西区-马场	大营门/桃园街/越秀路/友谊路/下瓦房/挂甲寺
天津-河西区-桃园街	大营门/下瓦房/挂甲寺/越秀路/马场/尖山
天津-河西区-挂甲寺	下瓦房/尖山/桃园街/土城/大营门/越秀路
天津-河西区-越秀路	友谊路/桃园街/马场/大营门/梅江/尖山
天津-河西区-陈塘庄	小海地/东海街/土城/尖山/挂甲寺/柳林
天津-河西区-尖山	挂甲寺/土城/下瓦房/桃园街/梅江/越秀路
天津-河西区-大营门	桃园街/马场/下瓦房/挂甲寺/越秀路/尖山
天津-河西区-梅江	越秀路/尖山/友谊路/桃园街/挂甲寺/土城
天津-东丽区-么六桥	华明/新立/丰年村/张贵庄/先锋路/利津路
天津-东丽区-华明	么六桥/新立/丰年村/军粮城/张贵庄/先锋路
天津-东丽区-新立	丰年村/张贵庄/先锋路/利津路/么六桥/程林庄
天津-东丽区-丰年村	新立/张贵庄/先锋路/利津路/程林庄/么六桥
天津-东丽区-利津路	先锋路/张贵庄/程林庄/丰年村/新立/大毕庄
天津-东丽区-先锋路	张贵庄/利津路/丰年村/程林庄/新立/大毕庄
天津-东丽区-程林庄	利津路/张贵庄/先锋路/大毕庄/丰年村/新立
天津-东丽区-军粮城	无瑕/么六桥/华明/新立/丰年村/张贵庄
天津-东丽区-张贵庄	先锋路/利津路/丰年村/新立/程林庄/么六桥
天津-东丽区-大毕庄	程林庄/利津路/张贵庄/先锋路/丰年村/新立
天津-东丽区-无瑕	军粮城/津塘路/么六桥/华明/新立/丰年村
天津-东丽区-津塘路	无瑕/军粮城/华明/么六桥/新立/丰年村
天津-西青区-中北	侯台/南河/西营门/张家窝/杨柳青/李七庄
天津-西青区-侯台	中北/西营门/南河/张家窝/李七庄/杨柳青
天津-西青区-王稳庄	大寺/李七庄/西营门/侯台/南河/中北
天津-西青区-南河	侯台/中北/张家窝/西营门/李七庄/杨柳青
天津-西青区-西营门	侯台/中北/南河/李七庄/张家窝/大寺
天津-西青区-张家窝	杨柳青/南河/中北/辛口/侯台/西营门
天津-西青区-大寺	李七庄/王稳庄/西营门/侯台/南河/中北
天津-西青区-辛口	杨柳青/张家窝/中北/南河/侯台/西营门
天津-西青区-李七庄	大寺/西营门/侯台/王稳庄/南河/中北
天津-西青区-杨柳青	辛口/张家窝/中北/南河/侯台/西营门
天津-开发区-第一大街	第二大街/第三大街/鲲鹏街/第五大街/第四大街
天津-开发区-第五大街	第四大街/鲲鹏街/第三大街/第二大街/第一大街
天津-开发区-第三大街	第二大街/第一大街/第五大街/第四大街/鲲鹏街
天津-开发区-鲲鹏街	第四大街/第五大街/第二大街/第一大街/第三大街
天津-开发区-第四大街	鲲鹏街/第五大街/第二大街/第三大街/第一大街
天津-开发区-第二大街	第一大街/第三大街/鲲鹏街/第五大街/第四大街
天津-河北区-光复道	望海楼/鸿顺里/新开河/铁东路/宁园/王串场
天津-河北区-王串场	宁园/建昌道/江都路/靖江路/月牙河/铁东路
天津-河北区-望海楼	鸿顺里/光复道/新开河/铁东路/宁园/王串场
天津-河北区-建昌道	王串场/宁园/江都路/靖江路/月牙河/铁东路
天津-河北区-江都路	靖江路/月牙河/王串场/建昌道/宁园/铁东路
天津-河北区-新开河	鸿顺里/望海楼/铁东路/光复道/宁园/王串场
天津-河北区-鸿顺里	望海楼/新开河/光复道/铁东路/宁园/王串场
天津-河北区-宁园	王串场/建昌道/铁东路/江都路/光复道/望海楼
天津-河北区-靖江路	江都路/月牙河/王串场/建昌道/宁园/铁东路
天津-河北区-铁东路	新开河/宁园/望海楼/鸿顺里/光复道/建昌道
天津-河北区-月牙河	靖江路/江都路/建昌道/王串场/宁园/铁东路
天津-河东区-铁厂	东新街/鲁山道/程林/上杭路/中山门/大桥道
天津-河东区-程林	东新街/铁厂/鲁山道/上杭路/中山门/二号桥
天津-河东区-东新街	程林/铁厂/鲁山道/上杭路/中山门/大桥道
天津-河东区-大桥道	富民路/中山门/大直沽/向阳楼/唐家口/唐口
